dt	s	region
1996-06-30T00:00:00Z	253.80837632635036	Sac-SJ Delta
1996-07-31T00:00:00Z	253.81354784673036	Sac-SJ Delta
1996-08-31T00:00:00Z	253.80251114577976	Sac-SJ Delta
1996-09-30T00:00:00Z	253.7785162952343	Sac-SJ Delta
1996-10-31T00:00:00Z	253.7289351139117	Sac-SJ Delta
1996-11-30T00:00:00Z	253.7371464134966	Sac-SJ Delta
1996-12-31T00:00:00Z	253.84756986028975	Sac-SJ Delta
1997-01-31T00:00:00Z	253.98766450263216	Sac-SJ Delta
1997-02-28T00:00:00Z	253.98550975326458	Sac-SJ Delta
1997-03-31T00:00:00Z	253.94859587398946	Sac-SJ Delta
1997-04-30T00:00:00Z	253.96875721216486	Sac-SJ Delta
1997-05-31T00:00:00Z	253.98537114374415	Sac-SJ Delta
1997-06-30T00:00:00Z	253.98456797203806	Sac-SJ Delta
1997-07-31T00:00:00Z	253.9517481335968	Sac-SJ Delta
1997-08-31T00:00:00Z	253.9082010125085	Sac-SJ Delta
1997-09-30T00:00:00Z	253.88103051886247	Sac-SJ Delta
1997-10-31T00:00:00Z	253.86201732973146	Sac-SJ Delta
1997-11-30T00:00:00Z	253.89282927565793	Sac-SJ Delta
1997-12-31T00:00:00Z	253.90077946914653	Sac-SJ Delta
1998-01-31T00:00:00Z	254.00348063935792	Sac-SJ Delta
1998-02-28T00:00:00Z	254.14357665853922	Sac-SJ Delta
1998-03-31T00:00:00Z	254.17972265629697	Sac-SJ Delta
1998-04-30T00:00:00Z	254.18533422075572	Sac-SJ Delta
1998-05-31T00:00:00Z	254.2240427071119	Sac-SJ Delta
1998-06-30T00:00:00Z	254.2477090939429	Sac-SJ Delta
1998-07-31T00:00:00Z	254.246433599544	Sac-SJ Delta
1998-08-31T00:00:00Z	254.23700130477877	Sac-SJ Delta
1998-09-30T00:00:00Z	254.2174346391371	Sac-SJ Delta
1998-10-31T00:00:00Z	254.1796338258496	Sac-SJ Delta
1998-11-30T00:00:00Z	254.18063349531593	Sac-SJ Delta
1998-12-31T00:00:00Z	254.195346767575	Sac-SJ Delta
1999-01-31T00:00:00Z	254.21446500497584	Sac-SJ Delta
1999-02-28T00:00:00Z	254.27006332698124	Sac-SJ Delta
1999-03-31T00:00:00Z	254.27814704835424	Sac-SJ Delta
1999-04-30T00:00:00Z	254.23908910891137	Sac-SJ Delta
1999-05-31T00:00:00Z	254.249766555825	Sac-SJ Delta
1999-06-30T00:00:00Z	254.23798017202893	Sac-SJ Delta
1999-07-31T00:00:00Z	254.24451910563997	Sac-SJ Delta
1999-08-31T00:00:00Z	254.22717606226502	Sac-SJ Delta
1999-09-30T00:00:00Z	254.19951516109174	Sac-SJ Delta
1999-10-31T00:00:00Z	254.17521387617623	Sac-SJ Delta
1999-11-30T00:00:00Z	254.16979616382815	Sac-SJ Delta
1999-12-31T00:00:00Z	254.15469017663705	Sac-SJ Delta
2000-01-31T00:00:00Z	254.20604691120667	Sac-SJ Delta
2000-02-29T00:00:00Z	254.29819386582636	Sac-SJ Delta
2000-03-31T00:00:00Z	254.3279174137911	Sac-SJ Delta
2000-04-30T00:00:00Z	254.30167841218747	Sac-SJ Delta
2000-05-31T00:00:00Z	254.32144934540835	Sac-SJ Delta
2000-06-30T00:00:00Z	254.317029615119	Sac-SJ Delta
2000-07-31T00:00:00Z	254.31215926196705	Sac-SJ Delta
2000-08-31T00:00:00Z	254.28808158479643	Sac-SJ Delta
2000-09-30T00:00:00Z	254.25543018606956	Sac-SJ Delta
2000-10-31T00:00:00Z	254.24805926717414	Sac-SJ Delta
2000-11-30T00:00:00Z	254.22941448990352	Sac-SJ Delta
2000-12-31T00:00:00Z	254.21790090510095	Sac-SJ Delta
2001-01-31T00:00:00Z	254.24437953931022	Sac-SJ Delta
2001-02-28T00:00:00Z	254.27206868329583	Sac-SJ Delta
2001-03-31T00:00:00Z	254.26805085122518	Sac-SJ Delta
2001-04-30T00:00:00Z	254.2361689059225	Sac-SJ Delta
2001-05-31T00:00:00Z	254.25817213691815	Sac-SJ Delta
2001-06-30T00:00:00Z	254.23850646808853	Sac-SJ Delta
2001-07-31T00:00:00Z	254.20851781759904	Sac-SJ Delta
2001-08-31T00:00:00Z	254.1714198301927	Sac-SJ Delta
2001-09-30T00:00:00Z	254.1471064564325	Sac-SJ Delta
2001-10-31T00:00:00Z	254.1307658928231	Sac-SJ Delta
2001-11-30T00:00:00Z	254.15095997127813	Sac-SJ Delta
2001-12-31T00:00:00Z	254.224268537496	Sac-SJ Delta
2002-01-31T00:00:00Z	254.25524766062364	Sac-SJ Delta
2002-02-28T00:00:00Z	254.24679215221997	Sac-SJ Delta
2002-03-31T00:00:00Z	254.2555730626414	Sac-SJ Delta
2002-04-30T00:00:00Z	254.24171827920037	Sac-SJ Delta
2002-05-31T00:00:00Z	254.2548647040673	Sac-SJ Delta
2002-06-30T00:00:00Z	254.23434772017373	Sac-SJ Delta
2002-07-31T00:00:00Z	254.21211783618458	Sac-SJ Delta
2002-08-31T00:00:00Z	254.17752243990904	Sac-SJ Delta
2002-09-30T00:00:00Z	254.15208678480474	Sac-SJ Delta
2002-10-31T00:00:00Z	254.1455492257623	Sac-SJ Delta
2002-11-30T00:00:00Z	254.15273396167305	Sac-SJ Delta
2002-12-31T00:00:00Z	254.2519113815461	Sac-SJ Delta
2003-01-31T00:00:00Z	254.2906494539762	Sac-SJ Delta
2003-02-28T00:00:00Z	254.30133252202512	Sac-SJ Delta
2003-03-31T00:00:00Z	254.30027360620323	Sac-SJ Delta
2003-04-30T00:00:00Z	254.31352926365457	Sac-SJ Delta
2003-05-31T00:00:00Z	254.34583398144724	Sac-SJ Delta
2003-06-30T00:00:00Z	254.35136690073804	Sac-SJ Delta
2003-07-31T00:00:00Z	254.367499221368	Sac-SJ Delta
2003-08-31T00:00:00Z	254.37108937725887	Sac-SJ Delta
2003-09-30T00:00:00Z	254.3442786716022	Sac-SJ Delta
2003-10-31T00:00:00Z	254.33895269131833	Sac-SJ Delta
2003-11-30T00:00:00Z	254.33818257478927	Sac-SJ Delta
2003-12-31T00:00:00Z	254.40594905691552	Sac-SJ Delta
2004-01-31T00:00:00Z	254.42839884314776	Sac-SJ Delta
2004-02-29T00:00:00Z	254.50507616359135	Sac-SJ Delta
2004-03-31T00:00:00Z	254.50519429130145	Sac-SJ Delta
2004-04-30T00:00:00Z	254.51943116992408	Sac-SJ Delta
2004-05-31T00:00:00Z	254.52871651759196	Sac-SJ Delta
2004-06-30T00:00:00Z	254.5198947595214	Sac-SJ Delta
2004-07-31T00:00:00Z	254.50152344797036	Sac-SJ Delta
2004-08-31T00:00:00Z	254.46096795136194	Sac-SJ Delta
2004-09-30T00:00:00Z	254.42751747024303	Sac-SJ Delta
2004-10-31T00:00:00Z	254.42803453366753	Sac-SJ Delta
2004-11-30T00:00:00Z	254.420717378319	Sac-SJ Delta
2004-12-31T00:00:00Z	254.4654253360872	Sac-SJ Delta
2005-01-31T00:00:00Z	254.5194637052217	Sac-SJ Delta
2005-02-28T00:00:00Z	254.54996552399413	Sac-SJ Delta
2005-03-31T00:00:00Z	254.58399771863378	Sac-SJ Delta
2005-04-30T00:00:00Z	254.56799675092694	Sac-SJ Delta
2005-05-31T00:00:00Z	254.6208562081298	Sac-SJ Delta
2005-06-30T00:00:00Z	254.63103873485582	Sac-SJ Delta
2005-07-31T00:00:00Z	254.6307350276347	Sac-SJ Delta
2005-08-31T00:00:00Z	254.61290554064612	Sac-SJ Delta
2005-09-30T00:00:00Z	254.58324818112268	Sac-SJ Delta
2005-10-31T00:00:00Z	254.56302506816996	Sac-SJ Delta
2005-11-30T00:00:00Z	254.54045240615923	Sac-SJ Delta
2005-12-31T00:00:00Z	254.63283646682575	Sac-SJ Delta
2006-01-31T00:00:00Z	254.70585924918464	Sac-SJ Delta
2006-02-28T00:00:00Z	254.7274585964263	Sac-SJ Delta
2006-03-31T00:00:00Z	254.78138424263364	Sac-SJ Delta
2006-04-30T00:00:00Z	254.82240209476552	Sac-SJ Delta
2006-05-31T00:00:00Z	254.80878365212445	Sac-SJ Delta
2006-06-30T00:00:00Z	254.7988671898553	Sac-SJ Delta
2006-07-31T00:00:00Z	254.79328466273668	Sac-SJ Delta
2006-08-31T00:00:00Z	254.77367447945014	Sac-SJ Delta
2006-09-30T00:00:00Z	254.73644814409812	Sac-SJ Delta
2006-10-31T00:00:00Z	254.68238196480723	Sac-SJ Delta
2006-11-30T00:00:00Z	254.66526238027564	Sac-SJ Delta
2006-12-31T00:00:00Z	254.67331987017351	Sac-SJ Delta
2007-01-31T00:00:00Z	254.64988778411805	Sac-SJ Delta
2007-02-28T00:00:00Z	254.67090375266173	Sac-SJ Delta
2007-03-31T00:00:00Z	254.624049491751	Sac-SJ Delta
2007-04-30T00:00:00Z	254.62866473845708	Sac-SJ Delta
2007-05-31T00:00:00Z	254.62230653223287	Sac-SJ Delta
2007-06-30T00:00:00Z	254.6032906984167	Sac-SJ Delta
2007-07-31T00:00:00Z	254.57025814788443	Sac-SJ Delta
2007-08-31T00:00:00Z	254.53824890255453	Sac-SJ Delta
2007-09-30T00:00:00Z	254.5127601326427	Sac-SJ Delta
2007-10-31T00:00:00Z	254.4545956870354	Sac-SJ Delta
2007-11-30T00:00:00Z	254.4377876891498	Sac-SJ Delta
2007-12-31T00:00:00Z	254.44578007906864	Sac-SJ Delta
2008-01-31T00:00:00Z	254.52184373001583	Sac-SJ Delta
2008-02-29T00:00:00Z	254.5311511237109	Sac-SJ Delta
2008-03-31T00:00:00Z	254.49262333273649	Sac-SJ Delta
2008-04-30T00:00:00Z	254.5067281749263	Sac-SJ Delta
2008-05-31T00:00:00Z	254.49428696210424	Sac-SJ Delta
2008-06-30T00:00:00Z	254.44421617516	Sac-SJ Delta
2008-07-31T00:00:00Z	254.35883111733636	Sac-SJ Delta
2008-08-31T00:00:00Z	254.28913976794956	Sac-SJ Delta
2008-09-30T00:00:00Z	254.24132334716177	Sac-SJ Delta
2008-10-31T00:00:00Z	254.19730859695588	Sac-SJ Delta
2008-11-30T00:00:00Z	254.19068748641686	Sac-SJ Delta
2008-12-31T00:00:00Z	254.1942497076589	Sac-SJ Delta
2009-01-31T00:00:00Z	254.1941458518976	Sac-SJ Delta
2009-02-28T00:00:00Z	254.2499364420837	Sac-SJ Delta
2009-03-31T00:00:00Z	254.24617343257603	Sac-SJ Delta
2009-04-30T00:00:00Z	254.242241594804	Sac-SJ Delta
2009-05-31T00:00:00Z	254.27366001304458	Sac-SJ Delta
2009-06-30T00:00:00Z	254.2390374656406	Sac-SJ Delta
2009-07-31T00:00:00Z	254.18118037423483	Sac-SJ Delta
2009-08-31T00:00:00Z	254.12491634082315	Sac-SJ Delta
2009-09-30T00:00:00Z	254.0937111565063	Sac-SJ Delta
2009-10-31T00:00:00Z	254.09635995183194	Sac-SJ Delta
2009-11-30T00:00:00Z	254.07060347479376	Sac-SJ Delta
2009-12-31T00:00:00Z	254.0785535006381	Sac-SJ Delta
2010-01-31T00:00:00Z	254.20399553688262	Sac-SJ Delta
2010-02-28T00:00:00Z	254.2924582173023	Sac-SJ Delta
2010-03-31T00:00:00Z	254.34514950298703	Sac-SJ Delta
2010-04-30T00:00:00Z	254.42493480194196	Sac-SJ Delta
2010-05-31T00:00:00Z	254.47668601390504	Sac-SJ Delta
2010-06-30T00:00:00Z	254.4959706522566	Sac-SJ Delta
2010-07-31T00:00:00Z	254.48207637576098	Sac-SJ Delta
2010-08-31T00:00:00Z	254.42563235571882	Sac-SJ Delta
2010-09-30T00:00:00Z	254.38298044102572	Sac-SJ Delta
2010-10-31T00:00:00Z	254.3651568493505	Sac-SJ Delta
2010-11-30T00:00:00Z	254.38956914746169	Sac-SJ Delta
2010-12-31T00:00:00Z	254.5375226914479	Sac-SJ Delta
2011-01-31T00:00:00Z	254.58367922027907	Sac-SJ Delta
2011-02-28T00:00:00Z	254.6223222719858	Sac-SJ Delta
2011-03-31T00:00:00Z	254.7178518010887	Sac-SJ Delta
2011-04-30T00:00:00Z	254.74500709880851	Sac-SJ Delta
2011-05-31T00:00:00Z	254.77330965959396	Sac-SJ Delta
2011-06-30T00:00:00Z	254.8208947752408	Sac-SJ Delta
2011-07-31T00:00:00Z	254.78441725521427	Sac-SJ Delta
2011-08-31T00:00:00Z	254.73273806941418	Sac-SJ Delta
2011-09-30T00:00:00Z	254.6878277107554	Sac-SJ Delta
2011-10-31T00:00:00Z	254.64952874128093	Sac-SJ Delta
2011-11-30T00:00:00Z	254.62026819238937	Sac-SJ Delta
2011-12-31T00:00:00Z	254.6044744804225	Sac-SJ Delta
2012-01-31T00:00:00Z	254.6079977690332	Sac-SJ Delta
2012-02-29T00:00:00Z	254.5752406731016	Sac-SJ Delta
2012-03-31T00:00:00Z	254.59524741108388	Sac-SJ Delta
2012-04-30T00:00:00Z	254.6181222625113	Sac-SJ Delta
2012-05-31T00:00:00Z	254.58571758704312	Sac-SJ Delta
2012-06-30T00:00:00Z	254.51681455369314	Sac-SJ Delta
2012-07-31T00:00:00Z	254.4228257703912	Sac-SJ Delta
2012-08-31T00:00:00Z	254.337504242154	Sac-SJ Delta
2012-09-30T00:00:00Z	254.2791820263773	Sac-SJ Delta
2012-10-31T00:00:00Z	254.2566500870573	Sac-SJ Delta
2012-11-30T00:00:00Z	254.2782044563448	Sac-SJ Delta
2012-12-31T00:00:00Z	254.37252050017057	Sac-SJ Delta
2013-01-31T00:00:00Z	254.36985993956642	Sac-SJ Delta
2013-02-28T00:00:00Z	254.35301277143157	Sac-SJ Delta
2013-03-31T00:00:00Z	254.32710329573138	Sac-SJ Delta
2013-04-30T00:00:00Z	254.3194840479465	Sac-SJ Delta
2013-05-31T00:00:00Z	254.29058843590295	Sac-SJ Delta
2013-06-30T00:00:00Z	254.235581123889	Sac-SJ Delta
2013-07-31T00:00:00Z	254.16190161163223	Sac-SJ Delta
2013-08-31T00:00:00Z	254.09425233038175	Sac-SJ Delta
2013-09-30T00:00:00Z	254.06415712236074	Sac-SJ Delta
2013-10-31T00:00:00Z	253.98036074481672	Sac-SJ Delta
2013-11-30T00:00:00Z	253.971308829017	Sac-SJ Delta
2013-12-31T00:00:00Z	253.95224964768934	Sac-SJ Delta
2014-01-31T00:00:00Z	253.9349128686022	Sac-SJ Delta
2014-02-28T00:00:00Z	253.95806006760054	Sac-SJ Delta
2014-03-31T00:00:00Z	253.95946905772135	Sac-SJ Delta
2014-04-30T00:00:00Z	253.94597423595806	Sac-SJ Delta
2014-05-31T00:00:00Z	253.8975017087978	Sac-SJ Delta
2014-06-30T00:00:00Z	253.8134829318736	Sac-SJ Delta
2014-07-31T00:00:00Z	253.70834948878286	Sac-SJ Delta
2014-08-31T00:00:00Z	253.61210013213008	Sac-SJ Delta
2014-09-30T00:00:00Z	253.56340919810188	Sac-SJ Delta
2014-10-31T00:00:00Z	253.51808876367264	Sac-SJ Delta
2014-11-30T00:00:00Z	253.5211132540473	Sac-SJ Delta
2014-12-31T00:00:00Z	253.63115213542218	Sac-SJ Delta
2015-01-31T00:00:00Z	253.61100745036157	Sac-SJ Delta
2015-02-28T00:00:00Z	253.6350701943768	Sac-SJ Delta
2015-03-31T00:00:00Z	253.58826317828056	Sac-SJ Delta
2015-04-30T00:00:00Z	253.57700966143744	Sac-SJ Delta
2015-05-31T00:00:00Z	253.52262659417033	Sac-SJ Delta
2015-06-30T00:00:00Z	253.44894987555566	Sac-SJ Delta
2015-07-31T00:00:00Z	253.3596217325325	Sac-SJ Delta
2015-08-31T00:00:00Z	253.28421466100647	Sac-SJ Delta
2015-09-30T00:00:00Z	253.23559368044553	Sac-SJ Delta
1973-10-31T00:00:00Z	1027.8176176345987	Sac Valley
1973-11-30T00:00:00Z	1028.5424098549072	Sac Valley
1973-12-31T00:00:00Z	1029.3527755590887	Sac Valley
1974-01-31T00:00:00Z	1030.2933101203475	Sac Valley
1974-02-28T00:00:00Z	1030.955966072799	Sac Valley
1974-03-31T00:00:00Z	1031.8692056747864	Sac Valley
1974-04-30T00:00:00Z	1032.8820073686747	Sac Valley
1974-05-31T00:00:00Z	1033.8848979696004	Sac Valley
1974-06-30T00:00:00Z	1034.762947304562	Sac Valley
1974-07-31T00:00:00Z	1035.4059501747702	Sac Valley
1974-08-31T00:00:00Z	1035.7740329266032	Sac Valley
1974-09-30T00:00:00Z	1035.9931431425036	Sac Valley
1974-10-31T00:00:00Z	1036.5211605043644	Sac Valley
1974-11-30T00:00:00Z	1036.7443954421892	Sac Valley
1974-12-31T00:00:00Z	1037.0152074289394	Sac Valley
1975-01-31T00:00:00Z	1037.187336589061	Sac Valley
1975-02-28T00:00:00Z	1037.6910838060476	Sac Valley
1975-03-31T00:00:00Z	1038.20368003353	Sac Valley
1975-04-30T00:00:00Z	1038.471964481875	Sac Valley
1975-05-31T00:00:00Z	1038.3819255458868	Sac Valley
1975-06-30T00:00:00Z	1038.3127412888773	Sac Valley
1975-07-31T00:00:00Z	1038.1536089902886	Sac Valley
1975-08-31T00:00:00Z	1037.9975609260412	Sac Valley
1975-09-30T00:00:00Z	1037.7756148190235	Sac Valley
1975-10-31T00:00:00Z	1038.0944915393318	Sac Valley
1975-11-30T00:00:00Z	1038.22196939609	Sac Valley
1975-12-31T00:00:00Z	1038.4082721554587	Sac Valley
1976-01-31T00:00:00Z	1038.5250027413308	Sac Valley
1976-02-29T00:00:00Z	1038.6842024053067	Sac Valley
1976-03-31T00:00:00Z	1038.8016630512145	Sac Valley
1976-04-30T00:00:00Z	1039.00286917876	Sac Valley
1976-05-31T00:00:00Z	1038.8197693194754	Sac Valley
1976-06-30T00:00:00Z	1038.713791730207	Sac Valley
1976-07-31T00:00:00Z	1038.5242460093637	Sac Valley
1976-08-31T00:00:00Z	1038.3754212568658	Sac Valley
1976-09-30T00:00:00Z	1038.1987102843395	Sac Valley
1976-10-31T00:00:00Z	1038.3331334850106	Sac Valley
1976-11-30T00:00:00Z	1038.414491851831	Sac Valley
1976-12-31T00:00:00Z	1038.54418515978	Sac Valley
1977-01-31T00:00:00Z	1038.705808843685	Sac Valley
1977-02-28T00:00:00Z	1038.8321581425535	Sac Valley
1977-03-31T00:00:00Z	1038.9459285333803	Sac Valley
1977-04-30T00:00:00Z	1039.046109721335	Sac Valley
1977-05-31T00:00:00Z	1038.7983887849182	Sac Valley
1977-06-30T00:00:00Z	1038.5868042754053	Sac Valley
1977-07-31T00:00:00Z	1038.3134217419558	Sac Valley
1977-08-31T00:00:00Z	1038.0025115316716	Sac Valley
1977-09-30T00:00:00Z	1037.7554043088471	Sac Valley
1977-10-31T00:00:00Z	1037.8542698793967	Sac Valley
1977-11-30T00:00:00Z	1037.9931686432783	Sac Valley
1977-12-31T00:00:00Z	1038.3289137494778	Sac Valley
1978-01-31T00:00:00Z	1039.0990859713224	Sac Valley
1978-02-28T00:00:00Z	1039.7035820756043	Sac Valley
1978-03-31T00:00:00Z	1040.3150510692515	Sac Valley
1978-04-30T00:00:00Z	1040.806427380012	Sac Valley
1978-05-31T00:00:00Z	1040.8988439956422	Sac Valley
1978-06-30T00:00:00Z	1040.8850693262289	Sac Valley
1978-07-31T00:00:00Z	1040.802546307321	Sac Valley
1978-08-31T00:00:00Z	1040.7089990280733	Sac Valley
1978-09-30T00:00:00Z	1040.607464609672	Sac Valley
1978-10-31T00:00:00Z	1040.8229394046	Sac Valley
1978-11-30T00:00:00Z	1040.9550573201573	Sac Valley
1978-12-31T00:00:00Z	1041.108035216947	Sac Valley
1979-01-31T00:00:00Z	1041.386969333546	Sac Valley
1979-02-28T00:00:00Z	1041.7690472344243	Sac Valley
1979-03-31T00:00:00Z	1042.1192565848808	Sac Valley
1979-04-30T00:00:00Z	1042.3930836984398	Sac Valley
1979-05-31T00:00:00Z	1042.354781674993	Sac Valley
1979-06-30T00:00:00Z	1042.282338868863	Sac Valley
1979-07-31T00:00:00Z	1042.163339630694	Sac Valley
1979-08-31T00:00:00Z	1042.0170540989525	Sac Valley
1979-09-30T00:00:00Z	1041.8382562763334	Sac Valley
1979-10-31T00:00:00Z	1042.1558043341795	Sac Valley
1979-11-30T00:00:00Z	1042.3728935593358	Sac Valley
1979-12-31T00:00:00Z	1042.7213889684174	Sac Valley
1980-01-31T00:00:00Z	1043.3703631225749	Sac Valley
1980-02-29T00:00:00Z	1044.0526654801495	Sac Valley
1980-03-31T00:00:00Z	1044.4865607247898	Sac Valley
1980-04-30T00:00:00Z	1044.7891570937322	Sac Valley
1980-05-31T00:00:00Z	1044.7298628657293	Sac Valley
1980-06-30T00:00:00Z	1044.6748509433519	Sac Valley
1980-07-31T00:00:00Z	1044.5068885233497	Sac Valley
1980-08-31T00:00:00Z	1044.303473515449	Sac Valley
1980-09-30T00:00:00Z	1044.0802985360654	Sac Valley
1980-10-31T00:00:00Z	1044.310555350129	Sac Valley
1980-11-30T00:00:00Z	1044.3515681527422	Sac Valley
1980-12-31T00:00:00Z	1044.5565842786414	Sac Valley
1981-01-31T00:00:00Z	1044.8972758254429	Sac Valley
1981-02-28T00:00:00Z	1045.163852736956	Sac Valley
1981-03-31T00:00:00Z	1045.490120827357	Sac Valley
1981-04-30T00:00:00Z	1045.7034505198874	Sac Valley
1981-05-31T00:00:00Z	1045.5045848315046	Sac Valley
1981-06-30T00:00:00Z	1045.3768854205452	Sac Valley
1981-07-31T00:00:00Z	1045.2251308787497	Sac Valley
1981-08-31T00:00:00Z	1045.036726986399	Sac Valley
1981-09-30T00:00:00Z	1044.877940105029	Sac Valley
1981-10-31T00:00:00Z	1045.1950084053321	Sac Valley
1981-11-30T00:00:00Z	1045.6669707751512	Sac Valley
1981-12-31T00:00:00Z	1046.2679035900264	Sac Valley
1982-01-31T00:00:00Z	1046.7860954761911	Sac Valley
1982-02-28T00:00:00Z	1047.309547896824	Sac Valley
1982-03-31T00:00:00Z	1047.8075259737104	Sac Valley
1982-04-30T00:00:00Z	1048.3245716212857	Sac Valley
1982-05-31T00:00:00Z	1048.3026897389234	Sac Valley
1982-06-30T00:00:00Z	1048.18922841458	Sac Valley
1982-07-31T00:00:00Z	1047.989425680153	Sac Valley
1982-08-31T00:00:00Z	1047.8088356921817	Sac Valley
1982-09-30T00:00:00Z	1047.7008657113702	Sac Valley
1982-10-31T00:00:00Z	1048.0061255474027	Sac Valley
1982-11-30T00:00:00Z	1048.276211673691	Sac Valley
1982-12-31T00:00:00Z	1048.688526488329	Sac Valley
1983-01-31T00:00:00Z	1049.200744065759	Sac Valley
1983-02-28T00:00:00Z	1049.8396381740786	Sac Valley
1983-03-31T00:00:00Z	1050.5504032160518	Sac Valley
1983-04-30T00:00:00Z	1050.9425053279524	Sac Valley
1983-05-31T00:00:00Z	1050.97898226849	Sac Valley
1983-06-30T00:00:00Z	1050.9297232649062	Sac Valley
1983-07-31T00:00:00Z	1050.7387691318968	Sac Valley
1983-08-31T00:00:00Z	1050.5644814966581	Sac Valley
1983-09-30T00:00:00Z	1050.4422071198094	Sac Valley
1983-10-31T00:00:00Z	1050.6525282951761	Sac Valley
1983-11-30T00:00:00Z	1050.9933746090358	Sac Valley
1983-12-31T00:00:00Z	1051.5650428598399	Sac Valley
1984-01-31T00:00:00Z	1051.8056914666568	Sac Valley
1984-02-29T00:00:00Z	1051.978813223842	Sac Valley
1984-03-31T00:00:00Z	1052.181811817659	Sac Valley
1984-04-30T00:00:00Z	1052.2944495537827	Sac Valley
1984-05-31T00:00:00Z	1052.093926438024	Sac Valley
1984-06-30T00:00:00Z	1051.9856412756342	Sac Valley
1984-07-31T00:00:00Z	1051.841221836322	Sac Valley
1984-08-31T00:00:00Z	1051.6814462506068	Sac Valley
1984-09-30T00:00:00Z	1051.4446687892755	Sac Valley
1984-10-31T00:00:00Z	1051.6844088597175	Sac Valley
1984-11-30T00:00:00Z	1052.02254628759	Sac Valley
1984-12-31T00:00:00Z	1052.2632467442306	Sac Valley
1985-01-31T00:00:00Z	1052.383465970601	Sac Valley
1985-02-28T00:00:00Z	1052.5315309957668	Sac Valley
1985-03-31T00:00:00Z	1052.6965886831874	Sac Valley
1985-04-30T00:00:00Z	1052.828886379783	Sac Valley
1985-05-31T00:00:00Z	1052.6598178037311	Sac Valley
1985-06-30T00:00:00Z	1052.5563054494603	Sac Valley
1985-07-31T00:00:00Z	1052.413796981175	Sac Valley
1985-08-31T00:00:00Z	1052.2342929330975	Sac Valley
1985-09-30T00:00:00Z	1052.0712874511605	Sac Valley
1985-10-31T00:00:00Z	1052.2369033734371	Sac Valley
1985-11-30T00:00:00Z	1052.3701916225261	Sac Valley
1985-12-31T00:00:00Z	1052.5448801447628	Sac Valley
1986-01-31T00:00:00Z	1052.8773089493418	Sac Valley
1986-02-28T00:00:00Z	1053.6720931705588	Sac Valley
1986-03-31T00:00:00Z	1054.2294817453412	Sac Valley
1986-04-30T00:00:00Z	1054.396185799431	Sac Valley
1986-05-31T00:00:00Z	1054.347396833285	Sac Valley
1986-06-30T00:00:00Z	1054.270659552315	Sac Valley
1986-07-31T00:00:00Z	1054.1495346351387	Sac Valley
1986-08-31T00:00:00Z	1054.0069125726386	Sac Valley
1986-09-30T00:00:00Z	1053.9008376071502	Sac Valley
1986-10-31T00:00:00Z	1054.039415720143	Sac Valley
1986-11-30T00:00:00Z	1054.040656140362	Sac Valley
1986-12-31T00:00:00Z	1054.1078243475665	Sac Valley
1987-01-31T00:00:00Z	1054.2165191177137	Sac Valley
1987-02-28T00:00:00Z	1054.376351394787	Sac Valley
1987-03-31T00:00:00Z	1054.61965791589	Sac Valley
1987-04-30T00:00:00Z	1054.7517956855638	Sac Valley
1987-05-31T00:00:00Z	1054.6007211249348	Sac Valley
1987-06-30T00:00:00Z	1054.4961091060513	Sac Valley
1987-07-31T00:00:00Z	1054.3736899884404	Sac Valley
1987-08-31T00:00:00Z	1054.2137333917415	Sac Valley
1987-09-30T00:00:00Z	1053.9794677822356	Sac Valley
1987-10-31T00:00:00Z	1054.1319504949872	Sac Valley
1987-11-30T00:00:00Z	1054.201339060282	Sac Valley
1987-12-31T00:00:00Z	1054.4859489107707	Sac Valley
1988-01-31T00:00:00Z	1054.8317493497652	Sac Valley
1988-02-29T00:00:00Z	1054.9720316620635	Sac Valley
1988-03-31T00:00:00Z	1055.1290031846895	Sac Valley
1988-04-30T00:00:00Z	1055.3320527888154	Sac Valley
1988-05-31T00:00:00Z	1055.1844751996477	Sac Valley
1988-06-30T00:00:00Z	1055.078119909762	Sac Valley
1988-07-31T00:00:00Z	1054.92603188127	Sac Valley
1988-08-31T00:00:00Z	1054.7274664858078	Sac Valley
1988-09-30T00:00:00Z	1054.4240729418982	Sac Valley
1988-10-31T00:00:00Z	1054.5042209221663	Sac Valley
1988-11-30T00:00:00Z	1054.6512673184893	Sac Valley
1988-12-31T00:00:00Z	1054.8228287344793	Sac Valley
1989-01-31T00:00:00Z	1054.9647120292218	Sac Valley
1989-02-28T00:00:00Z	1055.0881597501746	Sac Valley
1989-03-31T00:00:00Z	1055.5147846517443	Sac Valley
1989-04-30T00:00:00Z	1055.6647123667578	Sac Valley
1989-05-31T00:00:00Z	1055.5098553760922	Sac Valley
1989-06-30T00:00:00Z	1055.3600875221	Sac Valley
1989-07-31T00:00:00Z	1055.1574533070918	Sac Valley
1989-08-31T00:00:00Z	1054.9448833818465	Sac Valley
1989-09-30T00:00:00Z	1054.8440390875408	Sac Valley
1989-10-31T00:00:00Z	1055.0049655911591	Sac Valley
1989-11-30T00:00:00Z	1055.0830579549515	Sac Valley
1989-12-31T00:00:00Z	1055.1546555856644	Sac Valley
1990-01-31T00:00:00Z	1055.3367854063736	Sac Valley
1990-02-28T00:00:00Z	1055.4577978109135	Sac Valley
1990-03-31T00:00:00Z	1055.5657674203553	Sac Valley
1990-04-30T00:00:00Z	1055.6560992714028	Sac Valley
