dt	s	region
1983-01-31T00:00:00Z	54.78321767763351	1
1983-02-28T00:00:00Z	54.87083543166584	1
1983-03-31T00:00:00Z	54.95962229891474	1
1983-04-30T00:00:00Z	54.99824799777034	1
1983-05-31T00:00:00Z	55.03816902534902	1
1983-06-30T00:00:00Z	55.06430286466334	1
1983-07-31T00:00:00Z	55.084060619572135	1
1983-08-31T00:00:00Z	55.10104551877105	1
1983-09-30T00:00:00Z	55.11447781764858	1
1983-10-31T00:00:00Z	55.13002032765604	1
1983-11-30T00:00:00Z	55.17450316533639	1
1983-12-31T00:00:00Z	55.25968489884219	1
1984-01-31T00:00:00Z	55.295299124531944	1
1984-02-29T00:00:00Z	55.319603624301664	1
1984-03-31T00:00:00Z	55.34782800965119	1
1984-04-30T00:00:00Z	55.36437740541254	1
1984-05-31T00:00:00Z	55.3812748455291	1
1984-06-30T00:00:00Z	55.395255650066325	1
1984-07-31T00:00:00Z	55.40967184150827	1
1984-08-31T00:00:00Z	55.42116020043121	1
1984-09-30T00:00:00Z	55.430170918742704	1
1984-10-31T00:00:00Z	55.44341452421702	1
1984-11-30T00:00:00Z	55.48417439437145	1
1984-12-31T00:00:00Z	55.51427844205255	1
1985-01-31T00:00:00Z	55.530898536744964	1
1985-02-28T00:00:00Z	55.55013059995022	1
1985-03-31T00:00:00Z	55.57080390445921	1
1985-04-30T00:00:00Z	55.5887031261097	1
1985-05-31T00:00:00Z	55.604537574414834	1
1985-06-30T00:00:00Z	55.617568731935336	1
1985-07-31T00:00:00Z	55.630953535525386	1
1985-08-31T00:00:00Z	55.641278165247456	1
1985-09-30T00:00:00Z	55.649128994135964	1
1985-10-31T00:00:00Z	55.65871561378522	1
1985-11-30T00:00:00Z	55.67183515074718	1
1985-12-31T00:00:00Z	55.688627689304894	1
1986-01-31T00:00:00Z	55.72523081708796	1
1986-02-28T00:00:00Z	55.83010452860308	1
1986-03-31T00:00:00Z	55.89615032613962	1
1986-04-30T00:00:00Z	55.90993680383243	1
1986-05-31T00:00:00Z	55.928560916755906	1
1986-06-30T00:00:00Z	55.94159748248911	1
1986-07-31T00:00:00Z	55.952534072965754	1
1986-08-31T00:00:00Z	55.96064646534722	1
1986-09-30T00:00:00Z	55.967034529014526	1
1986-10-31T00:00:00Z	55.974364886456485	1
1986-11-30T00:00:00Z	55.98148689956822	1
1986-12-31T00:00:00Z	55.99126263926325	1
1987-01-31T00:00:00Z	56.00583307877415	1
1987-02-28T00:00:00Z	56.02613375280558	1
1987-03-31T00:00:00Z	56.05851771082559	1
1987-04-30T00:00:00Z	56.07395754870156	1
1987-05-31T00:00:00Z	56.086429636142604	1
1987-06-30T00:00:00Z	56.09577778749543	1
1987-07-31T00:00:00Z	56.10489158128252	1
1987-08-31T00:00:00Z	56.1106632790557	1
1987-09-30T00:00:00Z	56.11161875932318	1
1987-10-31T00:00:00Z	56.11629269949148	1
1987-11-30T00:00:00Z	56.12293925733251	1
1987-12-31T00:00:00Z	56.151493865516024	1
1988-01-31T00:00:00Z	56.19109119161436	1
1988-02-29T00:00:00Z	56.20521486363974	1
1988-03-31T00:00:00Z	56.21980878663609	1
1988-04-30T00:00:00Z	56.23681792213091	1
1988-05-31T00:00:00Z	56.25033175125792	1
1988-06-30T00:00:00Z	56.25867426423508	1
1988-07-31T00:00:00Z	56.26537667654085	1
1988-08-31T00:00:00Z	56.26858838082282	1
1988-09-30T00:00:00Z	56.26822258372951	1
1988-10-31T00:00:00Z	56.269706797881774	1
1988-11-30T00:00:00Z	56.28470751107366	1
1988-12-31T00:00:00Z	56.29818407218867	1
1989-01-31T00:00:00Z	56.31410501306838	1
1989-02-28T00:00:00Z	56.32657335135744	1
1989-03-31T00:00:00Z	56.37980569087069	1
1989-04-30T00:00:00Z	56.40124613077117	1
1989-05-31T00:00:00Z	56.414710120957345	1
1989-06-30T00:00:00Z	56.42305040029167	1
1989-07-31T00:00:00Z	56.4286972522174	1
1989-08-31T00:00:00Z	56.43156309241304	1
1989-09-30T00:00:00Z	56.433705644465455	1
1989-10-31T00:00:00Z	56.44050440491719	1
1989-11-30T00:00:00Z	56.445964822827676	1
1989-12-31T00:00:00Z	56.45178266383694	1
1990-01-31T00:00:00Z	56.46925762797696	1
1990-02-28T00:00:00Z	56.47925837169654	1
1990-03-31T00:00:00Z	56.49076988840475	1
1990-04-30T00:00:00Z	56.49832071266921	1
1990-05-31T00:00:00Z	56.510287662547505	1
1990-06-30T00:00:00Z	56.513696348186194	1
1990-07-31T00:00:00Z	56.516555622211925	1
1990-08-31T00:00:00Z	56.518288055412974	1
1990-09-30T00:00:00Z	56.515472724649136	1
1990-10-31T00:00:00Z	56.51649442775241	1
1990-11-30T00:00:00Z	56.51810010871933	1
1990-12-31T00:00:00Z	56.52278810345029	1
1991-01-31T00:00:00Z	56.52859642947409	1
1991-02-28T00:00:00Z	56.535337614071196	1
1991-03-31T00:00:00Z	56.56560321102794	1
1991-04-30T00:00:00Z	56.57729417359891	1
1991-05-31T00:00:00Z	56.58544723059952	1
1991-06-30T00:00:00Z	56.58811068236318	1
1991-07-31T00:00:00Z	56.587809369063606	1
1991-08-31T00:00:00Z	56.58487287449441	1
1991-09-30T00:00:00Z	56.5794886738119	1
1991-10-31T00:00:00Z	56.57900397539654	1
1991-11-30T00:00:00Z	56.58132563789912	1
1991-12-31T00:00:00Z	56.5865013170012	1
1992-01-31T00:00:00Z	56.59467773631939	1
1992-02-29T00:00:00Z	56.628355609856406	1
1992-03-31T00:00:00Z	56.65570358646658	1
1992-04-30T00:00:00Z	56.66701803124596	1
1992-05-31T00:00:00Z	56.674176790475244	1
1992-06-30T00:00:00Z	56.6764902708716	1
1992-07-31T00:00:00Z	56.67453316384239	1
1992-08-31T00:00:00Z	56.67170779156993	1
1992-09-30T00:00:00Z	56.66762976993896	1
1992-10-31T00:00:00Z	56.66868466952284	1
1992-11-30T00:00:00Z	56.667032397319474	1
1992-12-31T00:00:00Z	56.684051914306515	1
1993-01-31T00:00:00Z	56.74366677469019	1
1993-02-28T00:00:00Z	56.79547195857183	1
1993-03-31T00:00:00Z	56.850597245587494	1
1993-04-30T00:00:00Z	56.87417303120435	1
1993-05-31T00:00:00Z	56.89029352669567	1
1993-06-30T00:00:00Z	56.90551958548301	1
1993-07-31T00:00:00Z	56.907680492255594	1
1993-08-31T00:00:00Z	56.909673683765114	1
1993-09-30T00:00:00Z	56.908091259396315	1
1993-10-31T00:00:00Z	56.908439093858625	1
1993-11-30T00:00:00Z	56.910235443048194	1
1993-12-31T00:00:00Z	56.91805689215283	1
1994-01-31T00:00:00Z	56.92575386788929	1
1994-02-28T00:00:00Z	56.94285412710862	1
1994-03-31T00:00:00Z	56.95179386172309	1
1994-04-30T00:00:00Z	56.95776693695336	1
1994-05-31T00:00:00Z	56.96583241883654	1
1994-06-30T00:00:00Z	56.97053376672549	1
1994-07-31T00:00:00Z	56.97577509332758	1
1994-08-31T00:00:00Z	56.97811069108203	1
1994-09-30T00:00:00Z	56.97731885705967	1
1994-10-31T00:00:00Z	56.97556344781368	1
1994-11-30T00:00:00Z	56.97911190974208	1
1994-12-31T00:00:00Z	56.98819441987975	1
1995-01-31T00:00:00Z	57.09189250622743	1
1995-02-28T00:00:00Z	57.14212571588739	1
1995-03-31T00:00:00Z	57.21433490167145	1
1995-04-30T00:00:00Z	57.24582515447166	1
1995-05-31T00:00:00Z	57.26702225340718	1
1995-06-30T00:00:00Z	57.27465259560695	1
1995-07-31T00:00:00Z	57.281924850357285	1
1995-08-31T00:00:00Z	57.28631063018179	1
1995-09-30T00:00:00Z	57.28635233738169	1
1995-10-31T00:00:00Z	57.27822565540806	1
1995-11-30T00:00:00Z	57.273596925337344	1
1995-12-31T00:00:00Z	57.29221886959081	1
1996-01-31T00:00:00Z	57.33618477698706	1
1996-02-29T00:00:00Z	57.3988722877763	1
1996-03-31T00:00:00Z	57.43001828427851	1
1996-04-30T00:00:00Z	57.441691188077435	1
1996-05-31T00:00:00Z	57.45649244628078	1
1996-06-30T00:00:00Z	57.45900745168175	1
1996-07-31T00:00:00Z	57.4571874153882	1
1996-08-31T00:00:00Z	57.45346344269199	1
1996-09-30T00:00:00Z	57.446614536036485	1
1996-10-31T00:00:00Z	57.44245081838165	1
1996-11-30T00:00:00Z	57.44471805834451	1
1996-12-31T00:00:00Z	57.49976962583044	1
1997-01-31T00:00:00Z	57.57430754198037	1
1997-02-28T00:00:00Z	57.58904371770545	1
1997-03-31T00:00:00Z	57.5954242623096	1
1997-04-30T00:00:00Z	57.600136285820874	1
1997-05-31T00:00:00Z	57.604669622141145	1
1997-06-30T00:00:00Z	57.60788278933831	1
1997-07-31T00:00:00Z	57.606467428290955	1
1997-08-31T00:00:00Z	57.60033952406962	1
1997-09-30T00:00:00Z	57.59211236499684	1
1997-10-31T00:00:00Z	57.58882547300238	1
1997-11-30T00:00:00Z	57.5947271430656	1
1997-12-31T00:00:00Z	57.605886126546956	1
1998-01-31T00:00:00Z	57.67773088225997	1
